url,label,shannon_entropy,url_length,has_ip,target_brand
https://www.sbi.com/dashboard/portal/259,legitimate,2.49,40,0,sbi
https://www.netflix.com/dashboard/portal/260,legitimate,2.76,44,0,netflix
https://www.apple.com/dashboard/portal/261,legitimate,2.26,42,0,apple
https://www.icici.com/dashboard/portal/262,legitimate,2.34,42,0,icici
https://www.zerodha.com/dashboard/portal/263,legitimate,2.61,44,0,zerodha
https://www.zerodha.com/dashboard/portal/264,legitimate,3.15,44,0,zerodha
https://www.icici.com/dashboard/portal/265,legitimate,2.96,42,0,icici
https://www.apple.com/dashboard/portal/266,legitimate,2.58,42,0,apple
https://www.hdfc.com/dashboard/portal/267,legitimate,2.69,41,0,hdfc
https://www.apple.com/dashboard/portal/268,legitimate,2.29,42,0,apple
https://www.zerodha.com/dashboard/portal/269,legitimate,2.36,44,0,zerodha
https://www.apple.com/dashboard/portal/270,legitimate,3.04,42,0,apple
https://www.netflix.com/dashboard/portal/271,legitimate,3.17,44,0,netflix
https://www.netflix.com/dashboard/portal/272,legitimate,2.11,44,0,netflix
https://www.zerodha.com/dashboard/portal/273,legitimate,2.95,44,0,zerodha
https://www.sbi.com/dashboard/portal/274,legitimate,2.54,40,0,sbi
https://www.amazon.com/dashboard/portal/275,legitimate,2.32,43,0,amazon
https://www.google.com/dashboard/portal/276,legitimate,2.55,43,0,google
https://www.google.com/dashboard/portal/277,legitimate,3.06,43,0,google
https://www.hdfc.com/dashboard/portal/278,legitimate,2.49,41,0,hdfc
https://www.amazon.com/dashboard/portal/279,legitimate,2.15,43,0,amazon
https://www.hdfc.com/dashboard/portal/280,legitimate,2.8,41,0,hdfc
https://www.apple.com/dashboard/portal/281,legitimate,2.3,42,0,apple
https://www.microsoft.com/dashboard/portal/282,legitimate,2.41,46,0,microsoft
https://www.microsoft.com/dashboard/portal/283,legitimate,2.13,46,0,microsoft
https://www.microsoft.com/dashboard/portal/284,legitimate,2.7,46,0,microsoft
https://www.sbi.com/dashboard/portal/285,legitimate,3.17,40,0,sbi
https://www.hdfc.com/dashboard/portal/286,legitimate,2.64,41,0,hdfc
https://www.paypal.com/dashboard/portal/287,legitimate,2.59,43,0,paypal
https://www.microsoft.com/dashboard/portal/288,legitimate,2.51,46,0,microsoft
https://www.paypal.com/dashboard/portal/289,legitimate,2.55,43,0,paypal
https://www.zerodha.com/dashboard/portal/290,legitimate,3.19,44,0,zerodha
https://www.paypal.com/dashboard/portal/291,legitimate,2.37,43,0,paypal
https://www.hdfc.com/dashboard/portal/292,legitimate,2.5,41,0,hdfc
https://www.zerodha.com/dashboard/portal/293,legitimate,2.38,44,0,zerodha
https://www.hdfc.com/dashboard/portal/294,legitimate,2.47,41,0,hdfc
https://www.google.com/dashboard/portal/295,legitimate,2.78,43,0,google
https://www.sbi.com/dashboard/portal/296,legitimate,2.37,40,0,sbi
https://www.sbi.com/dashboard/portal/297,legitimate,2.35,40,0,sbi
https://www.hdfc.com/dashboard/portal/298,legitimate,2.76,41,0,hdfc
https://www.paypal.com/dashboard/portal/299,legitimate,2.76,43,0,paypal
https://www.amazon.com/dashboard/portal/300,legitimate,2.47,43,0,amazon
https://www.sbi.com/dashboard/portal/301,legitimate,2.9,40,0,sbi
https://www.sbi.com/dashboard/portal/302,legitimate,3.07,40,0,sbi
https://www.paypal.com/dashboard/portal/303,legitimate,2.13,43,0,paypal
https://www.apple.com/dashboard/portal/304,legitimate,2.57,42,0,apple
https://www.amazon.com/dashboard/portal/305,legitimate,2.75,43,0,amazon
https://www.microsoft.com/dashboard/portal/306,legitimate,2.75,46,0,microsoft
https://www.zerodha.com/dashboard/portal/307,legitimate,2.43,44,0,zerodha
https://www.icici.com/dashboard/portal/308,legitimate,2.84,42,0,icici
https://www.apple.com/dashboard/portal/309,legitimate,3.09,42,0,apple
https://www.sbi.com/dashboard/portal/310,legitimate,2.6,40,0,sbi
https://www.microsoft.com/dashboard/portal/311,legitimate,2.74,46,0,microsoft
https://www.paypal.com/dashboard/portal/312,legitimate,2.34,43,0,paypal
https://www.amazon.com/dashboard/portal/313,legitimate,2.63,43,0,amazon
https://www.microsoft.com/dashboard/portal/314,legitimate,2.46,46,0,microsoft
https://www.hdfc.com/dashboard/portal/315,legitimate,2.33,41,0,hdfc
https://www.microsoft.com/dashboard/portal/316,legitimate,2.93,46,0,microsoft
https://www.google.com/dashboard/portal/317,legitimate,2.42,43,0,google
https://www.paypal.com/dashboard/portal/318,legitimate,3.02,43,0,paypal
https://www.icici.com/dashboard/portal/319,legitimate,3.1,42,0,icici
https://www.paypal.com/dashboard/portal/320,legitimate,2.57,43,0,paypal
https://www.apple.com/dashboard/portal/321,legitimate,2.22,42,0,apple
https://www.microsoft.com/dashboard/portal/322,legitimate,2.28,46,0,microsoft
https://www.netflix.com/dashboard/portal/323,legitimate,2.64,44,0,netflix
https://www.apple.com/dashboard/portal/324,legitimate,2.29,42,0,apple
https://www.microsoft.com/dashboard/portal/325,legitimate,2.98,46,0,microsoft
https://www.zerodha.com/dashboard/portal/326,legitimate,2.34,44,0,zerodha
https://www.paypal.com/dashboard/portal/327,legitimate,2.78,43,0,paypal
https://www.hdfc.com/dashboard/portal/328,legitimate,2.2,41,0,hdfc
https://www.hdfc.com/dashboard/portal/329,legitimate,2.76,41,0,hdfc
https://www.amazon.com/dashboard/portal/330,legitimate,2.5,43,0,amazon
https://www.apple.com/dashboard/portal/331,legitimate,2.36,42,0,apple
https://www.sbi.com/dashboard/portal/332,legitimate,3.09,40,0,sbi
https://www.netflix.com/dashboard/portal/333,legitimate,2.83,44,0,netflix
https://www.zerodha.com/dashboard/portal/334,legitimate,2.88,44,0,zerodha
https://www.netflix.com/dashboard/portal/335,legitimate,2.45,44,0,netflix
https://www.zerodha.com/dashboard/portal/336,legitimate,3.14,44,0,zerodha
https://www.icici.com/dashboard/portal/337,legitimate,2.27,42,0,icici
https://www.netflix.com/dashboard/portal/338,legitimate,2.6,44,0,netflix
https://www.paypal.com/dashboard/portal/339,legitimate,2.45,43,0,paypal
https://www.sbi.com/dashboard/portal/340,legitimate,2.43,40,0,sbi
https://www.microsoft.com/dashboard/portal/341,legitimate,2.13,46,0,microsoft
https://www.sbi.com/dashboard/portal/342,legitimate,2.18,40,0,sbi
https://www.hdfc.com/dashboard/portal/343,legitimate,2.3,41,0,hdfc
https://www.apple.com/dashboard/portal/344,legitimate,2.57,42,0,apple
https://www.zerodha.com/dashboard/portal/345,legitimate,2.63,44,0,zerodha
https://www.netflix.com/dashboard/portal/346,legitimate,2.54,44,0,netflix
https://www.google.com/dashboard/portal/347,legitimate,2.31,43,0,google
https://www.microsoft.com/dashboard/portal/348,legitimate,2.71,46,0,microsoft
https://www.google.com/dashboard/portal/349,legitimate,2.96,43,0,google
https://www.amazon.com/dashboard/portal/350,legitimate,2.47,43,0,amazon
https://www.zerodha.com/dashboard/portal/351,legitimate,2.28,44,0,zerodha
https://www.hdfc.com/dashboard/portal/352,legitimate,2.24,41,0,hdfc
https://www.apple.com/dashboard/portal/353,legitimate,3.16,42,0,apple
https://www.hdfc.com/dashboard/portal/354,legitimate,2.75,41,0,hdfc
https://www.google.com/dashboard/portal/355,legitimate,2.4,43,0,google
https://www.amazon.com/dashboard/portal/356,legitimate,3.09,43,0,amazon
https://www.hdfc.com/dashboard/portal/357,legitimate,2.23,41,0,hdfc
https://www.hdfc.com/dashboard/portal/358,legitimate,2.42,41,0,hdfc
https://www.google.com/dashboard/portal/359,legitimate,2.69,43,0,google
https://www.icici.com/dashboard/portal/360,legitimate,2.57,42,0,icici
https://www.paypal.com/dashboard/portal/361,legitimate,2.88,43,0,paypal
https://www.zerodha.com/dashboard/portal/362,legitimate,2.41,44,0,zerodha
https://www.zerodha.com/dashboard/portal/363,legitimate,2.73,44,0,zerodha
https://www.apple.com/dashboard/portal/364,legitimate,2.94,42,0,apple
https://www.zerodha.com/dashboard/portal/365,legitimate,2.51,44,0,zerodha
https://www.amazon.com/dashboard/portal/366,legitimate,3.12,43,0,amazon
https://www.hdfc.com/dashboard/portal/367,legitimate,2.53,41,0,hdfc
https://www.apple.com/dashboard/portal/368,legitimate,2.11,42,0,apple
https://www.paypal.com/dashboard/portal/369,legitimate,2.16,43,0,paypal
https://www.microsoft.com/dashboard/portal/370,legitimate,2.87,46,0,microsoft
https://www.apple.com/dashboard/portal/371,legitimate,2.38,42,0,apple
https://www.amazon.com/dashboard/portal/372,legitimate,2.34,43,0,amazon
https://www.amazon.com/dashboard/portal/373,legitimate,2.99,43,0,amazon
https://www.microsoft.com/dashboard/portal/374,legitimate,2.77,46,0,microsoft
https://www.paypal.com/dashboard/portal/375,legitimate,2.68,43,0,paypal
https://www.paypal.com/dashboard/portal/376,legitimate,2.51,43,0,paypal
https://www.sbi.com/dashboard/portal/377,legitimate,2.46,40,0,sbi
https://www.microsoft.com/dashboard/portal/378,legitimate,3.19,46,0,microsoft
https://www.zerodha.com/dashboard/portal/379,legitimate,2.73,44,0,zerodha
https://www.apple.com/dashboard/portal/380,legitimate,2.1,42,0,apple
https://www.icici.com/dashboard/portal/381,legitimate,2.25,42,0,icici
https://www.paypal.com/dashboard/portal/382,legitimate,2.3,43,0,paypal
https://www.paypal.com/dashboard/portal/383,legitimate,2.24,43,0,paypal
https://www.paypal.com/dashboard/portal/384,legitimate,2.86,43,0,paypal
https://www.sbi.com/dashboard/portal/385,legitimate,2.7,40,0,sbi
https://www.sbi.com/dashboard/portal/386,legitimate,2.97,40,0,sbi
https://www.sbi.com/dashboard/portal/387,legitimate,2.34,40,0,sbi
https://www.hdfc.com/dashboard/portal/388,legitimate,2.51,41,0,hdfc
https://www.paypal.com/dashboard/portal/389,legitimate,2.7,43,0,paypal
https://www.paypal.com/dashboard/portal/390,legitimate,2.27,43,0,paypal
https://www.google.com/dashboard/portal/391,legitimate,2.39,43,0,google
https://www.apple.com/dashboard/portal/392,legitimate,2.84,42,0,apple
https://www.paypal.com/dashboard/portal/393,legitimate,2.58,43,0,paypal
https://www.paypal.com/dashboard/portal/394,legitimate,3.13,43,0,paypal
https://www.apple.com/dashboard/portal/395,legitimate,2.2,42,0,apple
https://www.netflix.com/dashboard/portal/396,legitimate,2.52,44,0,netflix
https://www.paypal.com/dashboard/portal/397,legitimate,2.35,43,0,paypal
https://www.google.com/dashboard/portal/398,legitimate,2.26,43,0,google
https://www.zerodha.com/dashboard/portal/399,legitimate,3.02,44,0,zerodha
https://www.zerodha.com/dashboard/portal/400,legitimate,3.08,44,0,zerodha
https://www.apple.com/dashboard/portal/401,legitimate,3.07,42,0,apple
https://www.amazon.com/dashboard/portal/402,legitimate,2.7,43,0,amazon
https://www.microsoft.com/dashboard/portal/403,legitimate,3.03,46,0,microsoft
https://www.apple.com/dashboard/portal/404,legitimate,2.19,42,0,apple
https://www.amazon.com/dashboard/portal/405,legitimate,2.21,43,0,amazon
https://www.sbi.com/dashboard/portal/406,legitimate,2.34,40,0,sbi
https://www.paypal.com/dashboard/portal/407,legitimate,3.14,43,0,paypal
https://www.icici.com/dashboard/portal/408,legitimate,2.38,42,0,icici
https://www.apple.com/dashboard/portal/409,legitimate,2.49,42,0,apple
https://www.zerodha.com/dashboard/portal/410,legitimate,2.21,44,0,zerodha
https://www.amazon.com/dashboard/portal/411,legitimate,2.63,43,0,amazon
https://www.netflix.com/dashboard/portal/412,legitimate,3.16,44,0,netflix
https://www.amazon.com/dashboard/portal/413,legitimate,2.66,43,0,amazon
https://www.google.com/dashboard/portal/414,legitimate,2.68,43,0,google
https://www.netflix.com/dashboard/portal/415,legitimate,2.12,44,0,netflix
https://www.microsoft.com/dashboard/portal/416,legitimate,2.48,46,0,microsoft
https://www.paypal.com/dashboard/portal/417,legitimate,2.74,43,0,paypal
https://www.microsoft.com/dashboard/portal/418,legitimate,2.46,46,0,microsoft
https://www.microsoft.com/dashboard/portal/419,legitimate,2.87,46,0,microsoft
https://www.netflix.com/dashboard/portal/420,legitimate,3.11,44,0,netflix
https://www.zerodha.com/dashboard/portal/421,legitimate,2.56,44,0,zerodha
https://www.google.com/dashboard/portal/422,legitimate,2.62,43,0,google
https://www.amazon.com/dashboard/portal/423,legitimate,2.85,43,0,amazon
https://www.hdfc.com/dashboard/portal/424,legitimate,3.06,41,0,hdfc
https://www.microsoft.com/dashboard/portal/425,legitimate,3.01,46,0,microsoft
https://www.zerodha.com/dashboard/portal/426,legitimate,3.06,44,0,zerodha
https://www.google.com/dashboard/portal/427,legitimate,2.13,43,0,google
https://www.hdfc.com/dashboard/portal/428,legitimate,2.59,41,0,hdfc
https://www.hdfc.com/dashboard/portal/429,legitimate,2.95,41,0,hdfc
https://www.hdfc.com/dashboard/portal/430,legitimate,2.64,41,0,hdfc
https://www.hdfc.com/dashboard/portal/431,legitimate,2.1,41,0,hdfc
https://www.zerodha.com/dashboard/portal/432,legitimate,2.95,44,0,zerodha
https://www.google.com/dashboard/portal/433,legitimate,2.35,43,0,google
https://www.amazon.com/dashboard/portal/434,legitimate,2.81,43,0,amazon
https://www.hdfc.com/dashboard/portal/435,legitimate,2.7,41,0,hdfc
https://www.hdfc.com/dashboard/portal/436,legitimate,3.01,41,0,hdfc
https://www.microsoft.com/dashboard/portal/437,legitimate,2.25,46,0,microsoft
https://www.sbi.com/dashboard/portal/438,legitimate,2.41,40,0,sbi
https://www.sbi.com/dashboard/portal/439,legitimate,2.73,40,0,sbi
https://www.amazon.com/dashboard/portal/440,legitimate,2.52,43,0,amazon
https://www.apple.com/dashboard/portal/441,legitimate,2.66,42,0,apple
https://www.icici.com/dashboard/portal/442,legitimate,2.35,42,0,icici
https://www.icici.com/dashboard/portal/443,legitimate,3.03,42,0,icici
https://www.zerodha.com/dashboard/portal/444,legitimate,2.92,44,0,zerodha
https://www.amazon.com/dashboard/portal/445,legitimate,3.03,43,0,amazon
https://www.google.com/dashboard/portal/446,legitimate,3.0,43,0,google
https://www.microsoft.com/dashboard/portal/447,legitimate,2.91,46,0,microsoft
https://www.sbi.com/dashboard/portal/448,legitimate,2.79,40,0,sbi
https://www.netflix.com/dashboard/portal/449,legitimate,2.75,44,0,netflix
https://www.netflix.com/dashboard/portal/450,legitimate,2.42,44,0,netflix
https://www.amazon.com/dashboard/portal/451,legitimate,2.36,43,0,amazon
https://www.sbi.com/dashboard/portal/452,legitimate,2.14,40,0,sbi
https://www.amazon.com/dashboard/portal/453,legitimate,2.68,43,0,amazon
https://www.netflix.com/dashboard/portal/454,legitimate,2.85,44,0,netflix
https://www.microsoft.com/dashboard/portal/455,legitimate,2.31,46,0,microsoft
https://www.netflix.com/dashboard/portal/456,legitimate,2.33,44,0,netflix
https://www.microsoft.com/dashboard/portal/457,legitimate,2.55,46,0,microsoft
https://www.amazon.com/dashboard/portal/458,legitimate,2.94,43,0,amazon
https://www.zerodha.com/dashboard/portal/459,legitimate,2.46,44,0,zerodha
https://www.microsoft.com/dashboard/portal/460,legitimate,2.44,46,0,microsoft
https://www.paypal.com/dashboard/portal/461,legitimate,2.83,43,0,paypal
https://www.google.com/dashboard/portal/462,legitimate,2.91,43,0,google
https://www.icici.com/dashboard/portal/463,legitimate,2.17,42,0,icici
https://www.sbi.com/dashboard/portal/464,legitimate,2.75,40,0,sbi
https://www.amazon.com/dashboard/portal/465,legitimate,2.28,43,0,amazon
https://www.sbi.com/dashboard/portal/466,legitimate,2.19,40,0,sbi
https://www.google.com/dashboard/portal/467,legitimate,2.59,43,0,google
https://www.zerodha.com/dashboard/portal/468,legitimate,3.15,44,0,zerodha
https://www.zerodha.com/dashboard/portal/469,legitimate,3.07,44,0,zerodha
https://www.netflix.com/dashboard/portal/470,legitimate,2.8,44,0,netflix
https://www.google.com/dashboard/portal/471,legitimate,2.92,43,0,google
https://www.google.com/dashboard/portal/472,legitimate,2.66,43,0,google
https://www.hdfc.com/dashboard/portal/473,legitimate,3.04,41,0,hdfc
https://www.paypal.com/dashboard/portal/474,legitimate,2.37,43,0,paypal
https://www.icici.com/dashboard/portal/475,legitimate,2.84,42,0,icici
https://www.zerodha.com/dashboard/portal/476,legitimate,2.35,44,0,zerodha
https://www.google.com/dashboard/portal/477,legitimate,2.81,43,0,google
https://www.zerodha.com/dashboard/portal/478,legitimate,2.79,44,0,zerodha
https://www.zerodha.com/dashboard/portal/479,legitimate,2.31,44,0,zerodha
https://www.icici.com/dashboard/portal/480,legitimate,2.99,42,0,icici
https://www.amazon.com/dashboard/portal/481,legitimate,2.78,43,0,amazon
https://www.icici.com/dashboard/portal/482,legitimate,2.96,42,0,icici
https://www.sbi.com/dashboard/portal/483,legitimate,2.79,40,0,sbi
https://www.apple.com/dashboard/portal/484,legitimate,2.28,42,0,apple
https://www.apple.com/dashboard/portal/485,legitimate,3.0,42,0,apple
https://www.amazon.com/dashboard/portal/486,legitimate,2.25,43,0,amazon
https://www.icici.com/dashboard/portal/487,legitimate,2.33,42,0,icici
https://www.zerodha.com/dashboard/portal/488,legitimate,2.2,44,0,zerodha
https://www.sbi.com/dashboard/portal/489,legitimate,2.27,40,0,sbi
https://www.zerodha.com/dashboard/portal/490,legitimate,2.92,44,0,zerodha
https://www.apple.com/dashboard/portal/491,legitimate,2.66,42,0,apple
https://www.google.com/dashboard/portal/492,legitimate,2.55,43,0,google
https://www.google.com/dashboard/portal/493,legitimate,2.21,43,0,google
https://www.paypal.com/dashboard/portal/494,legitimate,2.66,43,0,paypal
https://www.paypal.com/dashboard/portal/495,legitimate,2.96,43,0,paypal
https://www.microsoft.com/dashboard/portal/496,legitimate,2.19,46,0,microsoft
https://www.zerodha.com/dashboard/portal/497,legitimate,3.14,44,0,zerodha
https://www.sbi.com/dashboard/portal/498,legitimate,2.94,40,0,sbi
https://www.zerodha.com/dashboard/portal/499,legitimate,2.71,44,0,zerodha
https://www.icici.com/dashboard/portal/500,legitimate,2.51,42,0,icici
https://www.netflix.com/dashboard/portal/501,legitimate,2.75,44,0,netflix
https://www.apple.com/dashboard/portal/502,legitimate,2.56,42,0,apple
https://www.sbi.com/dashboard/portal/503,legitimate,2.92,40,0,sbi
https://www.icici.com/dashboard/portal/504,legitimate,2.88,42,0,icici
https://www.icici.com/dashboard/portal/505,legitimate,2.45,42,0,icici
https://www.microsoft.com/dashboard/portal/506,legitimate,2.67,46,0,microsoft
https://www.zerodha.com/dashboard/portal/507,legitimate,2.81,44,0,zerodha
https://www.icici.com/dashboard/portal/508,legitimate,2.89,42,0,icici
https://www.microsoft.com/dashboard/portal/509,legitimate,2.12,46,0,microsoft
https://www.microsoft.com/dashboard/portal/510,legitimate,2.13,46,0,microsoft
https://www.google.com/dashboard/portal/511,legitimate,2.54,43,0,google
https://www.paypal.com/dashboard/portal/512,legitimate,2.59,43,0,paypal
https://www.microsoft.com/dashboard/portal/513,legitimate,3.19,46,0,microsoft
https://www.icici.com/dashboard/portal/514,legitimate,2.34,42,0,icici
https://www.apple.com/dashboard/portal/515,legitimate,2.83,42,0,apple
https://www.zerodha.com/dashboard/portal/516,legitimate,2.45,44,0,zerodha
https://www.zerodha.com/dashboard/portal/517,legitimate,3.15,44,0,zerodha
https://www.icici.com/dashboard/portal/518,legitimate,2.4,42,0,icici
https://www.google.com/dashboard/portal/519,legitimate,2.29,43,0,google
https://www.amazon.com/dashboard/portal/520,legitimate,3.16,43,0,amazon
https://www.google.com/dashboard/portal/521,legitimate,2.22,43,0,google
https://www.paypal.com/dashboard/portal/522,legitimate,2.32,43,0,paypal
https://www.netflix.com/dashboard/portal/523,legitimate,2.69,44,0,netflix
https://www.microsoft.com/dashboard/portal/524,legitimate,3.03,46,0,microsoft
https://www.paypal.com/dashboard/portal/525,legitimate,2.71,43,0,paypal
https://www.microsoft.com/dashboard/portal/526,legitimate,2.97,46,0,microsoft
https://www.zerodha.com/dashboard/portal/527,legitimate,2.78,44,0,zerodha
https://www.zerodha.com/dashboard/portal/528,legitimate,3.05,44,0,zerodha
https://www.netflix.com/dashboard/portal/529,legitimate,2.88,44,0,netflix
https://www.zerodha.com/dashboard/portal/530,legitimate,2.31,44,0,zerodha
https://www.sbi.com/dashboard/portal/531,legitimate,2.41,40,0,sbi
https://www.hdfc.com/dashboard/portal/532,legitimate,2.21,41,0,hdfc
https://www.apple.com/dashboard/portal/533,legitimate,2.19,42,0,apple
https://www.paypal.com/dashboard/portal/534,legitimate,2.91,43,0,paypal
https://www.apple.com/dashboard/portal/535,legitimate,2.45,42,0,apple
https://www.sbi.com/dashboard/portal/536,legitimate,2.36,40,0,sbi
https://www.microsoft.com/dashboard/portal/537,legitimate,3.11,46,0,microsoft
https://www.netflix.com/dashboard/portal/538,legitimate,2.69,44,0,netflix
https://www.sbi.com/dashboard/portal/539,legitimate,2.35,40,0,sbi
https://www.hdfc.com/dashboard/portal/540,legitimate,2.7,41,0,hdfc
https://www.netflix.com/dashboard/portal/541,legitimate,2.51,44,0,netflix
https://www.netflix.com/dashboard/portal/542,legitimate,2.39,44,0,netflix
https://www.hdfc.com/dashboard/portal/543,legitimate,2.68,41,0,hdfc
https://www.zerodha.com/dashboard/portal/544,legitimate,3.16,44,0,zerodha
https://www.zerodha.com/dashboard/portal/545,legitimate,2.36,44,0,zerodha
https://www.apple.com/dashboard/portal/546,legitimate,2.65,42,0,apple
https://www.zerodha.com/dashboard/portal/547,legitimate,2.37,44,0,zerodha
https://www.hdfc.com/dashboard/portal/548,legitimate,2.39,41,0,hdfc
https://www.netflix.com/dashboard/portal/549,legitimate,2.76,44,0,netflix
